id_transacao,data_hora,sku,deposito,lote_id,tipo_movimentacao,motivo_movimentacao,quantidade,custo_unitario_mov,valor_total_mov,saldo_apos_movimento
380df3ac-c0a4-4249-88db-3a7a29e2765a,2026-03-23 14:31:23.643018,SKU-000069,DEP-001,LOT-B0A991B5,Saída,Consumo,2,113.71,227.42,1156
d5416c75-c7f7-44ae-8790-eb4a1efb7680,2026-03-23 14:31:23.643018,SKU-000070,DEP-001,LOT-458968CA,Saída,Consumo,39,44.92,1751.88,2299
36cd5dcc-67e1-436d-89dd-3b7981af833e,2026-03-23 14:31:23.643018,SKU-000071,DEP-001,LOT-C3FF5DD9,Saída,Consumo,18,78.87,1419.66,713
b2eaf854-9f65-49ea-90bf-7d260070090c,2026-03-23 14:31:23.643018,SKU-000072,DEP-001,LOT-291AD82A,Saída,Consumo,293,5.67,1661.31,15062
c0545663-9581-4a52-8012-31e4cf19e68a,2026-03-23 14:31:23.643018,SKU-000073,DEP-001,LOT-92F25B00,Saída,Consumo,25,107.07,2676.75,1180
49655760-f9af-456d-8502-05b8b831dc3b,2026-03-23 14:31:23.643018,SKU-000074,DEP-001,LOT-F1A0578E,Saída,Consumo,261,24.46,6384.06,18870
72d24419-2021-429a-9545-7748e2a45b1d,2026-03-23 14:31:23.643018,SKU-000075,DEP-001,LOT-157D388D,Saída,Consumo,25,121.72,3043.0,788
8df0c2a3-df7f-4c5a-bf25-4b966eda337a,2026-03-23 14:31:23.643018,SKU-000076,DEP-001,LOT-6B71541B,Saída,Consumo,7,492.48,3447.36,321
8cf3d464-3b07-44eb-952a-eb57f5e41dad,2026-03-23 14:31:23.643018,SKU-000077,DEP-001,LOT-1A2AE5A6,Saída,Consumo,60,288.29,17297.4,2918
9d022f01-fe3e-472e-87a1-86749a04df42,2026-03-23 14:31:23.643018,SKU-000078,DEP-001,LOT-CAAC9113,Saída,Consumo,349,5.67,1978.83,16143
e60bcfb0-1a0d-42ef-b192-0c7b6ff0ead2,2026-03-23 14:31:23.643018,SKU-000079,DEP-001,LOT-1EA1535D,Saída,Consumo,201,33.47,6727.47,10008
b3cd2e64-f757-4501-907d-41c08b740ed2,2026-03-23 14:31:23.643018,SKU-000080,DEP-001,LOT-DEA900F7,Saída,Consumo,17,169.84,2887.28,582
d015be9e-7736-4725-800e-1b7c64d53076,2026-03-23 14:31:23.643018,SKU-000081,DEP-001,LOT-299BB736,Saída,Consumo,205,7.74,1586.7,6350
d24da1f5-6aea-4805-bc5f-a9cc13e4b253,2026-03-23 14:31:23.643018,SKU-000082,DEP-001,LOT-FFAF95D2,Saída,Consumo,169,13.0,2197.0,9793
d9bfe240-c987-49f5-b22e-2cdf3b18433b,2026-03-23 14:31:23.643018,SKU-000083,DEP-001,LOT-FC430F0C,Saída,Consumo,33,207.45,6845.85,1189
356ff02b-f0c5-43e5-835e-e7426a27c050,2026-03-23 14:31:23.643018,SKU-000084,DEP-001,LOT-D2495877,Saída,Consumo,173,25.16,4352.68,11882
ee87c8f6-dcc7-43e6-86f9-4675a6cf6764,2026-03-23 14:31:23.643018,SKU-000085,DEP-001,LOT-47631025,Saída,Consumo,12,105.72,1268.64,328
c3bde3b8-5ada-4213-8e13-8a0a9ff53cc6,2026-03-23 14:31:23.643018,SKU-000086,DEP-001,LOT-A8DE41CC,Saída,Consumo,1,32.32,32.32,111
cbb72ca9-2f66-4063-924b-a5fe836ea04f,2026-03-23 14:31:23.643018,SKU-000087,DEP-001,LOT-8BC50C15,Saída,Consumo,15,53.08,796.2,372
b38d1ecc-96eb-4892-952f-8fd8f53039ed,2026-03-23 14:31:23.643018,SKU-000088,DEP-001,LOT-663601FA,Saída,Consumo,16,181.56,2904.96,816
16cf1415-eb61-414c-95a2-608affa4d220,2026-03-23 14:31:23.643018,SKU-000090,DEP-001,LOT-C0E4EA1A,Saída,Consumo,33,24.16,797.28,1180
2197c537-d6fa-4140-84f6-098fb11e5e62,2026-03-23 14:31:23.643018,SKU-000091,DEP-001,LOT-775834D0,Saída,Consumo,47,100.69,4732.43,1755
99af54ed-6e69-4cdd-b208-35f6334f4dab,2026-03-23 14:31:23.643018,SKU-000092,DEP-001,LOT-E36EB004,Saída,Consumo,11,99.99,1099.89,558
bf38c22c-e0b4-48ab-bdbc-fa4b92e13aa6,2026-03-23 14:31:23.643018,SKU-000093,DEP-001,LOT-BC0A267C,Saída,Consumo,7,434.39,3040.73,365
acf41a4f-92e3-4c4e-bb26-8c9728c31dc1,2026-03-23 14:31:23.643018,SKU-000095,DEP-001,LOT-CCCEA213,Saída,Consumo,7,252.16,1765.12,445
d0a41e93-4afd-4cd5-bd4f-07a36262e653,2026-03-23 14:31:23.643018,SKU-000096,DEP-001,LOT-37C93D3A,Saída,Consumo,4,135.04,540.16,382
5885a586-0e74-4b85-8499-fa6b43417223,2026-03-23 14:31:23.643018,SKU-000097,DEP-001,LOT-47115CBF,Saída,Consumo,30,116.18,3485.4,1818
aac73894-cd08-4353-aee8-a8fb04e86f5b,2026-03-23 14:31:23.643018,SKU-000098,DEP-001,LOT-83198F55,Saída,Consumo,39,260.02,10140.78,1833
a776dbc9-ebee-47c4-9a1f-ded65a839dca,2026-03-23 14:31:23.643018,SKU-000099,DEP-001,LOT-4BB33197,Saída,Consumo,9,541.27,4871.43,536
91106136-7949-4375-bb84-015a45901022,2026-03-23 14:31:23.643018,SKU-000100,DEP-001,LOT-43090282,Saída,Consumo,41,19.54,801.14,2848
d6eb68ef-0ff7-4ecc-8daf-f8679815e139,2026-03-23 14:31:23.643018,SKU-000101,DEP-001,LOT-97B1E2A8,Saída,Consumo,9,118.59,1067.31,480
15430d66-73ab-444f-abdb-093a7696c614,2026-03-23 14:31:23.643018,SKU-000102,DEP-001,LOT-BB63EC43,Saída,Consumo,4,143.16,572.64,235
1ea6e61f-ae93-41da-b043-9f1fdb1ae580,2026-03-23 14:31:23.643018,SKU-000103,DEP-001,LOT-346DA4BD,Saída,Consumo,1,1060.63,1060.63,102
7a911c0d-5116-4820-bb33-441cbddf48d2,2026-03-23 14:31:23.643018,SKU-000104,DEP-001,LOT-20F12FBC,Saída,Consumo,38,137.86,5238.68,2159
ef69b3d0-818a-4f69-8fa2-e359b61f15b4,2026-03-23 14:31:23.643018,SKU-000105,DEP-001,LOT-DCC022AC,Saída,Consumo,33,321.97,10625.01,2630
e2ff3715-6f48-44e4-bb9e-41e98a329c1f,2026-03-23 14:31:23.643018,SKU-000106,DEP-001,LOT-B3F8B41A,Saída,Consumo,8,494.37,3954.96,281
0170f46a-5611-4f0e-b4fc-2cd0328892c5,2026-03-23 14:31:23.643018,SKU-000107,DEP-001,LOT-469DFAB2,Saída,Consumo,5,798.17,3990.85,150
e7bede6e-3961-43f0-bee8-e62c0864033e,2026-03-23 14:31:23.643018,SKU-000108,DEP-001,LOT-E95977EA,Saída,Consumo,59,257.91,15216.69,2743
04aadacb-dd17-40fc-89e4-9ec1703cef67,2026-03-23 14:31:23.643018,SKU-000109,DEP-001,LOT-5910A3A0,Saída,Consumo,9,102.6,923.4,666
04887e2c-f894-4a12-96a6-a96c70958301,2026-03-23 14:31:23.643018,SKU-000110,DEP-001,LOT-F529EB65,Saída,Consumo,72,7.0,504.0,5446
a72e9c91-ab7f-45df-bc09-7ded62b0d3ed,2026-03-23 14:31:23.643018,SKU-000111,DEP-001,LOT-E7C156CD,Saída,Consumo,16,25.39,406.24,543
af98cd62-212e-4ccb-8739-85481d86c1b1,2026-03-23 14:31:23.643018,SKU-000112,DEP-001,LOT-A9D944B5,Saída,Consumo,3,20.55,61.65,95
b158fd3d-2b38-467d-8735-0ec3632ea135,2026-03-23 14:31:23.643018,SKU-000113,DEP-001,LOT-23A9C74B,Saída,Consumo,28,106.33,2977.24,1339
619b4492-baf8-4fca-9bde-2c43c6678015,2026-03-23 14:31:23.643018,SKU-000114,DEP-001,LOT-1DF4FEA4,Saída,Consumo,6,85.24,511.44,317
79a600df-2bd0-416a-9eed-3c18aee141ad,2026-03-23 14:31:23.643018,SKU-000115,DEP-001,LOT-04B2AD7D,Saída,Consumo,64,79.37,5079.68,2026
2fc64985-8f6c-436e-940e-5db5718ba956,2026-03-23 14:31:23.643018,SKU-000116,DEP-001,LOT-A77EEF1C,Saída,Consumo,504,1.67,841.68,10888
523599b0-32fc-4a56-bfa0-d87f6196800c,2026-03-23 14:31:23.643018,SKU-000117,DEP-001,LOT-B9C2E915,Saída,Consumo,2,110.46,220.92,102
3c178aff-2cd8-418d-98fd-71f273b06b4d,2026-03-23 14:31:23.643018,SKU-000118,DEP-001,LOT-5C1642D6,Saída,Consumo,30,85.58,2567.4,1378
ec866bd8-35e1-495f-933b-5657cde67e46,2026-03-23 14:31:23.643018,SKU-000119,DEP-001,LOT-CD49721F,Saída,Consumo,1,545.85,545.85,68
c5b08a5b-9648-4f5a-9594-30e4ba6a2df4,2026-03-23 14:31:23.643018,SKU-000120,DEP-001,LOT-073EA00F,Saída,Consumo,112,21.38,2394.56,5782
b5d153d6-a681-40d7-94e5-e33be2560253,2026-03-23 14:31:23.643018,SKU-000121,DEP-001,LOT-6A76C659,Saída,Consumo,1,153.24,153.24,222
67cc262d-4af4-4b11-a9b3-b66bc0794569,2026-03-23 14:31:23.643018,SKU-000121,DEP-001,LOT-CCD541A4,Saída,Consumo,5,153.24,766.2,222
c6a23a2e-3cc9-4ee6-9ecb-c6ac49bd2507,2026-03-23 14:31:23.643018,SKU-000122,DEP-001,LOT-23F63B9D,Saída,Consumo,139,48.99,6809.61,6873
f4b5ff9d-8ca3-4cdb-a441-f07058949bf4,2026-03-23 14:31:23.643018,SKU-000122,DEP-001,LOT-72D13615,Saída,Consumo,14,48.99,685.86,6873
f5e1b6b0-7767-4af9-b053-5c3a682406f0,2026-03-23 14:31:23.643018,SKU-000123,DEP-001,LOT-EB24A0D9,Saída,Consumo,25,13.48,337.0,803
608b7d8d-95f4-4bad-b6c4-35d2538368ac,2026-03-23 14:31:23.643018,SKU-000124,DEP-001,LOT-CFFAF0A2,Saída,Consumo,16,169.72,2715.52,908
a9ff19c0-171e-4b61-8ad0-e021288abbb2,2026-03-23 14:31:23.643018,SKU-000126,DEP-001,LOT-87C7DF48,Saída,Consumo,31,255.92,7933.52,1061
108a11e9-6761-443a-9450-bb9c282a54a8,2026-03-23 14:31:23.643018,SKU-000127,DEP-001,LOT-123C4174,Saída,Consumo,24,208.51,5004.24,1341
87f44332-eb97-4cf0-9c4f-b47521bf1135,2026-03-23 14:31:23.643018,SKU-000128,DEP-001,LOT-D666CD8E,Saída,Consumo,38,160.25,6089.5,2638
16b58fd6-ca2d-4399-b29d-67800371f679,2026-03-23 14:31:23.643018,SKU-000129,DEP-001,LOT-D51DA853,Saída,Consumo,197,28.96,5705.12,10975
dc714d0c-5db7-43a3-80b9-c91b6f2ab66a,2026-03-23 14:31:23.643018,SKU-000130,DEP-001,LOT-CD827BAC,Saída,Consumo,14,280.4,3925.6,774
8d53886d-5c24-45e0-b9bd-f92c7ca6b991,2026-03-23 14:31:23.643018,SKU-000131,DEP-001,LOT-1763FEAD,Saída,Consumo,4,558.52,2234.08,299
a18f73dd-d715-48a7-9406-69970a2e6d6f,2026-03-23 14:31:23.643018,SKU-000132,DEP-001,LOT-78D22608,Saída,Consumo,25,411.89,10297.25,792
e9b6a721-26b9-43ed-b0dc-d40c2ebce53a,2026-03-23 14:31:23.643018,SKU-000133,DEP-001,LOT-EE785264,Saída,Consumo,9,699.5,6295.5,441
3ee23b1a-fc45-4b97-9a78-907939d41ffb,2026-03-23 14:31:23.643018,SKU-000134,DEP-001,LOT-D7AB1FCE,Saída,Consumo,7,30.95,216.65,352
3dc0ba8f-7f0f-47c7-b560-c044b947f7e4,2026-03-23 14:31:23.643018,SKU-000135,DEP-001,LOT-5E9E5E07,Saída,Consumo,5,340.9,1704.5,158
d401867e-539c-44ea-977d-c0e18bc78c09,2026-03-23 14:31:23.643018,SKU-000136,DEP-001,LOT-1DF9C58F,Saída,Consumo,11,82.64,909.04,618
7637686a-d27b-4c0f-8dc2-cdb8ace022ce,2026-03-23 14:31:23.643018,SKU-000137,DEP-001,LOT-6B7FA1E1,Saída,Consumo,414,43.42,17975.88,18368
8872357c-22d3-41fa-a918-25321b860d42,2026-03-23 14:31:23.643018,SKU-000138,DEP-001,LOT-56E703EA,Saída,Consumo,14,190.89,2672.46,851
52c5a65c-17fb-4971-ac00-fe775311b4d0,2026-03-23 14:31:23.643018,SKU-000140,DEP-001,LOT-1532E5B6,Saída,Consumo,122,11.88,1449.36,5155
8ea6aa02-4b58-4ecc-9202-4cb8ecda9ee0,2026-03-23 14:31:23.643018,SKU-000141,DEP-001,LOT-D30DB1EC,Saída,Consumo,20,101.09,2021.8,1106
a10b79d6-22be-47c4-840d-fa3272932db7,2026-03-23 14:31:23.643018,SKU-000142,DEP-001,LOT-4B6F0484,Saída,Consumo,3,194.08,582.24,250
06475f8a-ed4e-47ee-bd3d-733ceb6e7340,2026-03-23 14:31:23.643018,SKU-000143,DEP-001,LOT-3C95B2BF,Saída,Consumo,17,57.33,974.61,547
b5627b02-f9a0-4dd0-9fa3-61fb8f2643bb,2026-03-23 14:31:23.643018,SKU-000144,DEP-001,LOT-363D1892,Saída,Consumo,21,39.18,822.78,1607
63c38685-dff8-4742-9bef-d116f2db3edb,2026-03-23 14:31:23.643018,SKU-000145,DEP-001,LOT-B4D4D17F,Saída,Consumo,48,107.75,5172.0,1280
f096b607-2875-4eaa-83d7-591bcaacd6ea,2026-03-23 14:31:23.643018,SKU-000146,DEP-001,LOT-60BF90F6,Saída,Consumo,16,92.84,1485.44,821
5ee98d7e-6218-4ea3-8137-aee5c19adf8e,2026-03-23 14:31:23.643018,SKU-000147,DEP-001,LOT-57B8C0A7,Saída,Consumo,1,869.93,869.93,55
88443f2d-afc9-40dc-af06-1aa72cc9d5b5,2026-03-23 14:31:23.643018,SKU-000148,DEP-001,LOT-C257BD95,Saída,Consumo,218,23.53,5129.54,13133
0b2753a9-590f-4b08-8794-550d696d17c9,2026-03-23 14:31:23.643018,SKU-000149,DEP-001,LOT-6698DDA5,Saída,Consumo,39,48.87,1905.93,1539
8b16776a-cbc7-402e-b1d6-4679d5ccabb1,2026-03-23 14:31:23.643018,SKU-000150,DEP-001,LOT-F8FEF5CB,Saída,Consumo,53,204.52,10839.56,2827
3ef35140-a08e-4d25-a544-a114bf539e8e,2026-03-23 14:31:23.643018,SKU-000151,DEP-001,LOT-69F3EEB6,Saída,Consumo,22,431.68,9496.96,1123
81577b18-baa8-4391-9406-1290e827be8a,2026-03-23 14:31:23.643018,SKU-000152,DEP-001,LOT-64153814,Saída,Consumo,85,450.38,38282.3,2952
abfcb782-5623-4e42-a545-2ac414a519fd,2026-03-23 14:31:23.643018,SKU-000153,DEP-001,LOT-7DD31C92,Saída,Consumo,1,914.31,914.31,55
edb93168-4199-4fbc-add0-f82bcfe8e943,2026-03-23 14:31:23.643018,SKU-000154,DEP-001,LOT-D09CEE51,Saída,Consumo,53,86.04,4560.12,2008
c21a22c5-b64c-41ec-8f71-8ec3eb8321ad,2026-03-23 14:31:23.643018,SKU-000155,DEP-001,LOT-1F9B2587,Saída,Consumo,342,21.6,7387.2,20781
c0a40d27-9d7a-4bea-b669-d5885cbc50ac,2026-03-23 14:31:23.643018,SKU-000156,DEP-001,LOT-BCC13321,Saída,Consumo,13,96.09,1249.17,458
900d5ea1-996d-44bd-9562-59b8e780ebea,2026-03-23 14:31:23.643018,SKU-000157,DEP-001,LOT-00EFCB59,Saída,Consumo,15,358.53,5377.95,507
c11f2ed3-354b-4097-bc31-f8d563d9475e,2026-03-23 14:31:23.643018,SKU-000158,DEP-001,LOT-1EA08D67,Saída,Consumo,8,89.6,716.8,903
128ea81a-1ed4-4708-8177-0d2dbf5b7cb0,2026-03-23 14:31:23.643018,SKU-000159,DEP-001,LOT-B7ADE306,Saída,Consumo,44,58.3,2565.2,1591
dadcc807-5719-44f7-8446-00d5bf4b91c5,2026-03-23 14:31:23.643018,SKU-000160,DEP-001,LOT-862B9DFF,Saída,Consumo,48,254.49,12215.52,1660
7915cd34-bdd5-47b0-95b4-3c9896d8f489,2026-03-23 14:31:23.643018,SKU-000161,DEP-001,LOT-BF2A4EF6,Saída,Consumo,160,7.51,1201.6,8667
04e3263c-5f9c-4985-a359-8ae677b6d264,2026-03-23 14:31:23.643018,SKU-000162,DEP-001,LOT-B645368A,Saída,Consumo,6,84.25,505.5,246
98f96b7b-087a-4d5d-834d-67e7f25b6c9e,2026-03-23 14:31:23.643018,SKU-000163,DEP-001,LOT-A7D5973D,Saída,Consumo,8,148.88,1191.04,589
e86d8206-80a2-43b3-b1e9-9b762f5c82ee,2026-03-23 14:31:23.643018,SKU-000164,DEP-001,LOT-44D13917,Saída,Consumo,496,38.39,19041.44,17830
bbbf6b58-d309-41cb-839a-18fd280809e0,2026-03-23 14:31:23.643018,SKU-000165,DEP-001,LOT-AD384DBF,Saída,Consumo,15,224.87,3373.05,514
d115247f-0048-4b03-a02a-e7198809ea92,2026-03-23 14:31:23.643018,SKU-000166,DEP-001,LOT-D9D7945D,Saída,Consumo,21,14.86,312.06,797
3b1e00b2-d925-43e3-91c4-de37196d8556,2026-03-23 14:31:23.643018,SKU-000167,DEP-001,LOT-076F1B24,Saída,Consumo,16,210.18,3362.88,751
95571147-1856-4399-a241-b8b85e5af62f,2026-03-23 14:31:23.643018,SKU-000168,DEP-001,LOT-5FDF7BBE,Saída,Consumo,36,214.89,7736.04,2518
4255d230-edcf-4d67-949f-77f88b335b4d,2026-03-23 14:31:23.643018,SKU-000169,DEP-001,LOT-13ED5EFB,Saída,Consumo,1,2750.47,2750.47,63
4f72f185-ee50-4164-b230-15c6fbd86606,2026-03-23 14:31:23.643018,SKU-000170,DEP-001,LOT-CF269E39,Saída,Consumo,20,119.27,2385.4,835
5c401646-0300-405a-88b2-009ecedd3f28,2026-03-23 14:31:23.643018,SKU-000171,DEP-001,LOT-70CC5FCF,Saída,Consumo,333,43.5,14485.5,17391
8231cb62-cb97-4311-b5cb-e912d062e300,2026-03-23 14:31:23.643018,SKU-000172,DEP-001,LOT-DD0E4C56,Saída,Consumo,13,34.81,452.53,674
6ba9dc9d-f23c-4385-ac8c-e1887dda223a,2026-03-23 14:31:23.643018,SKU-000173,DEP-001,LOT-00B24C74,Saída,Consumo,30,58.69,1760.7,1237
13e24cb4-a7a6-43cb-acbd-621b1b8d9d3b,2026-03-23 14:31:23.643018,SKU-000174,DEP-001,LOT-77FB18D1,Saída,Consumo,123,438.32,53913.36,2483
3fda83f1-6b30-41c2-a063-151d723cf91c,2026-03-23 14:31:23.643018,SKU-000175,DEP-001,LOT-034A638A,Saída,Consumo,230,41.2,9476.0,8260
b6de6913-bacc-4d6f-b148-876a6d32d328,2026-03-23 14:31:23.643018,SKU-000176,DEP-001,LOT-FBF95600,Saída,Consumo,34,145.23,4937.82,1429
a48929d8-efec-428c-9d02-537357680573,2026-03-23 14:31:23.643018,SKU-000177,DEP-001,LOT-F3D89C88,Saída,Consumo,51,90.98,4639.98,1604
628aef16-f234-43e0-9bde-8902dd504510,2026-03-23 14:31:23.643018,SKU-000178,DEP-001,LOT-56A92A39,Saída,Consumo,10,174.29,1742.9,458
5d43c00c-fb77-4a2e-b2fb-04930ae73bc6,2026-03-23 14:31:23.643018,SKU-000179,DEP-001,LOT-D854BE74,Saída,Consumo,19,26.03,494.57,962
a9927d29-d78b-4dc7-bfe5-fa6793431b47,2026-03-23 14:31:23.643018,SKU-000180,DEP-001,LOT-DE4637A2,Saída,Consumo,59,372.69,21988.71,3061
194383de-ecf0-4aa8-869e-1f1cca3f2487,2026-03-23 14:31:23.643018,SKU-000181,DEP-001,LOT-242E8FEC,Saída,Consumo,62,321.55,19936.1,2629
bd150198-6018-4cdd-be30-c1afb33cd8f8,2026-03-23 14:31:23.643018,SKU-000182,DEP-001,LOT-CA6C2441,Saída,Consumo,11,346.93,3816.23,422
88edb80c-00f0-4c64-8995-4e45a149fb24,2026-03-23 14:31:23.643018,SKU-000183,DEP-001,LOT-FD15B74A,Saída,Consumo,12,88.37,1060.44,857
f4056ea3-e391-448d-9808-9847702d45ab,2026-03-23 14:31:23.643018,SKU-000184,DEP-001,LOT-40DB8237,Saída,Consumo,9,155.77,1401.93,417
da8191f3-bc55-4e29-a0f9-04f207acd3de,2026-03-23 14:31:23.643018,SKU-000185,DEP-001,LOT-E9D1946A,Saída,Consumo,1,101.2,101.2,78
10dbaafa-769b-400e-bebb-d14b71a20cb9,2026-03-23 14:31:23.643018,SKU-000186,DEP-001,LOT-9CC8411D,Saída,Consumo,37,149.15,5518.55,2365
f68996b5-e6dc-4263-a1fc-32bc7b979432,2026-03-23 14:31:23.643018,SKU-000187,DEP-001,LOT-A2C8541F,Saída,Consumo,41,138.06,5660.46,1254
6a845f01-ac96-4e12-bfc9-336c63477803,2026-03-23 14:31:23.643018,SKU-000188,DEP-001,LOT-68F619C7,Saída,Consumo,1,623.32,623.32,65
a7143f61-63bd-4c7d-bd10-33e14474588f,2026-03-23 14:31:23.643018,SKU-000189,DEP-001,LOT-A1A26F3B,Saída,Consumo,302,25.0,7550.0,18543
eff9765b-81c3-4303-b7d0-9a46b21839f7,2026-03-23 14:31:23.643018,SKU-000190,DEP-001,LOT-456FDBD6,Saída,Consumo,1,277.17,277.17,82
c562fccb-024f-480c-886c-7750a38200f2,2026-03-23 14:31:23.643018,SKU-000191,DEP-001,LOT-DE587200,Saída,Consumo,13,149.38,1941.94,638
931e014f-0a00-4fac-b8ec-8330ddac17ec,2026-03-23 14:31:23.643018,SKU-000192,DEP-001,LOT-29F66B1E,Saída,Consumo,19,230.16,4373.04,895
3977d2f0-c2a5-4ca5-be19-ee883f5a6eab,2026-03-23 14:31:23.643018,SKU-000193,DEP-001,LOT-80801A20,Saída,Consumo,30,70.27,2108.1,1330
3c9e9531-d9cb-44d2-8d31-0c36e027b328,2026-03-23 14:31:23.643018,SKU-000194,DEP-001,LOT-4FE8A92A,Saída,Consumo,30,24.49,734.7,1452
503b1b28-8e49-4625-b00d-542a7e511372,2026-03-23 14:31:23.643018,SKU-000195,DEP-001,LOT-533E8F99,Saída,Consumo,45,131.37,5911.65,1941
ea2f2bdb-16cb-4ffa-a41e-ce0d017a7609,2026-03-23 14:31:23.643018,SKU-000196,DEP-001,LOT-C8132DA1,Saída,Consumo,46,282.84,13010.64,1723
150ded70-b23b-450c-bd3a-7e2091badb5c,2026-03-23 14:31:23.643018,SKU-000197,DEP-001,LOT-B640B71F,Saída,Consumo,48,102.48,4919.04,1506
5a5d3cf5-a751-497a-9969-29c7abfe2537,2026-03-23 14:31:23.643018,SKU-000198,DEP-001,LOT-9AE26092,Saída,Consumo,2,1353.23,2706.46,56
94462a2d-95ec-4350-85cb-2cbd7d7398e9,2026-03-23 14:31:23.643018,SKU-000199,DEP-001,LOT-324F2438,Saída,Consumo,34,137.86,4687.24,1675
3fbe89f5-9de0-4359-9583-7e92a7f18361,2026-03-23 14:31:23.643018,SKU-000200,DEP-001,LOT-859DEFD2,Saída,Consumo,20,243.15,4863.0,670
c7b010c6-16fd-43da-bd3f-16a3f67cd93e,2026-03-24 14:31:23.643018,SKU-000001,DEP-001,LOT-35CD1C02,Saída,Consumo,14,433.38,6067.32,976
4580ed3a-6028-4a4f-8952-4d97987d10f0,2026-03-24 14:31:23.643018,SKU-000002,DEP-001,LOT-247410B8,Saída,Consumo,26,47.45,1233.7,1337
d0d81763-f52f-4eea-b67b-26f3951f89bf,2026-03-24 14:31:23.643018,SKU-000003,DEP-001,LOT-BD4C95D3,Saída,Consumo,14,86.54,1211.56,525
d673c6ed-8a42-4f64-a777-162c64bbf22a,2026-03-24 14:31:23.643018,SKU-000004,DEP-001,LOT-1B251D46,Saída,Consumo,8,100.37,802.96,443
9faf273e-7486-4006-87bd-22dd3da8abd1,2026-03-24 14:31:23.643018,SKU-000005,DEP-001,LOT-0CFD2C85,Saída,Consumo,292,7.32,2137.44,20247
31cad3fb-24fc-4dd0-9e95-82bfc8e7dca4,2026-03-24 14:31:23.643018,SKU-000006,DEP-001,LOT-BA4900ED,Saída,Consumo,8,728.67,5829.36,437
3b99da5e-45e2-4e1e-8a8a-7fd80344f8e3,2026-03-24 14:31:23.643018,SKU-000007,DEP-001,LOT-53AE8974,Saída,Consumo,245,23.34,5718.3,15223
377a459f-ecc4-45ea-b0a7-66702eadec86,2026-03-24 14:31:23.643018,SKU-000008,DEP-001,LOT-D0476909,Saída,Consumo,455,17.68,8044.4,19914
da09737c-b80f-4fea-b85e-d4543e411b74,2026-03-24 14:31:23.643018,SKU-000011,DEP-001,LOT-FE792A04,Saída,Consumo,26,118.06,3069.56,1601
7907fce8-d92f-4faf-8fcc-1e4472b0a440,2026-03-24 14:31:23.643018,SKU-000012,DEP-001,LOT-761F65BC,Saída,Consumo,2,194.58,389.16,93
cf433d29-fda2-476a-aeb4-8024f0e8f1c1,2026-03-24 14:31:23.643018,SKU-000013,DEP-001,LOT-3A1870FC,Saída,Consumo,37,225.06,8327.22,1695
c545effb-2fa3-44f2-8d3d-d91e2cb29a4b,2026-03-24 14:31:23.643018,SKU-000014,DEP-001,LOT-8F748AD5,Saída,Consumo,18,67.48,1214.64,826
1bd473bd-f4fb-4fbd-9e65-522da8d62872,2026-03-24 14:31:23.643018,SKU-000015,DEP-001,LOT-29234068,Saída,Consumo,21,109.37,2296.77,885
cb581170-30ca-46fd-a56e-fdaf9a49078f,2026-03-24 14:31:23.643018,SKU-000016,DEP-001,LOT-A9594244,Saída,Consumo,1,1581.89,1581.89,75
21dbf366-eb77-41c9-a2dd-b801a091029b,2026-03-24 14:31:23.643018,SKU-000017,DEP-001,LOT-1466A007,Saída,Consumo,50,6.76,338.0,1951
384cf823-8293-40bc-8f6a-274fa7b00c58,2026-03-24 14:31:23.643018,SKU-000019,DEP-001,LOT-FDCF18F6,Saída,Consumo,64,48.88,3128.32,2853
1f7acb86-d529-4755-bfce-85df6c45ed1b,2026-03-24 14:31:23.643018,SKU-000020,DEP-001,LOT-F4CF1B1D,Saída,Consumo,12,517.7,6212.4,457
383e146c-b4fc-4348-a583-b35d9dc89a9a,2026-03-24 14:31:23.643018,SKU-000021,DEP-001,LOT-77130170,Saída,Consumo,1,2135.66,2135.66,64
28cfabfe-22b1-417c-bbf0-82cc9ab30dc8,2026-03-24 14:31:23.643018,SKU-000022,DEP-001,LOT-85D6E86F,Saída,Consumo,20,93.1,1862.0,1188
b80cf70d-ed16-4d8f-bd61-244af057fb5c,2026-03-24 14:31:23.643018,SKU-000023,DEP-001,LOT-2EF3E5E5,Saída,Consumo,2,716.21,1432.42,140
7b6eab5d-14d4-45f5-bbe9-463fbc2febbc,2026-03-24 14:31:23.643018,SKU-000024,DEP-001,LOT-33B6DB42,Saída,Consumo,1,344.24,344.24,82
f646fbfd-ffc7-4a21-a0f3-eacb4e074b28,2026-03-24 14:31:23.643018,SKU-000025,DEP-001,LOT-DA135A48,Saída,Consumo,2,577.32,1154.64,101
fa3b9726-513a-442f-b50b-7efcb35191d2,2026-03-24 14:31:23.643018,SKU-000026,DEP-001,LOT-23693DFD,Saída,Consumo,30,258.36,7750.8,1616
4379b8dd-ad6d-4b58-9dcd-c1d51ab00109,2026-03-24 14:31:23.643018,SKU-000027,DEP-001,LOT-0C85A21C,Saída,Consumo,69,479.81,33106.89,2237
eadce9b7-60cf-4081-972a-53074db1d565,2026-03-24 14:31:23.643018,SKU-000028,DEP-001,LOT-1EF0E003,Saída,Consumo,22,247.66,5448.52,1044
5eb91b77-c51b-49b1-9583-059f7c821fdb,2026-03-24 14:31:23.643018,SKU-000029,DEP-001,LOT-A5FB6F93,Saída,Consumo,10,30.91,309.1,498
